step	time	CMx	CMy	CMz	quat_0	quat_1	quat_2	quat_3	vel_x	vel_y	vel_z	angvel_x	angvel_y	angvel_z	volume	J0	J1	J2	J3	J4	J5
6623	3.8607580e+00	4.3738329e-01	5.0492054e-01	5.0000000e-01	9.9937788e-01	0.0000000e+00	0.0000000e+00	-3.5268239e-02	-8.5078016e-02	-2.2515282e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5668695e-01	9.2703526e-05	1.5662723e-08	2.9031491e-07	2.9158361e-07	2.2010126e-08	-4.9659073e-13	2.5388906e-13
6624	3.8615813e+00	4.3731345e-01	5.0491871e-01	5.0000000e-01	9.9937563e-01	0.0000000e+00	0.0000000e+00	-3.5331888e-02	-8.5130909e-02	-2.2311170e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5526919e-01	9.2692046e-05	1.5641412e-08	2.9028789e-07	2.9153727e-07	2.2050156e-08	1.6736633e-12	-4.9244085e-13
6625	3.8624017e+00	4.3724381e-01	5.0491691e-01	5.0000000e-01	9.9937341e-01	0.0000000e+00	0.0000000e+00	-3.5394728e-02	-8.5183287e-02	-2.2071751e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5382482e-01	9.2683962e-05	1.5621832e-08	2.9026046e-07	2.9149007e-07	2.2089328e-08	1.9029044e-12	-2.6321482e-13
6626	3.8632192e+00	4.3717436e-01	5.0491511e-01	5.0000000e-01	9.9937121e-01	0.0000000e+00	0.0000000e+00	-3.5456880e-02	-8.5229900e-02	-2.1986566e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5265511e-01	9.2678457e-05	1.5598446e-08	2.9030256e-07	2.9150875e-07	2.2128851e-08	9.7240243e-14	9.9388360e-14
6627	3.8640340e+00	4.3710513e-01	5.0491334e-01	5.0000000e-01	9.9936902e-01	0.0000000e+00	0.0000000e+00	-3.5518340e-02	-8.5278411e-02	-2.1876957e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5150792e-01	9.2684004e-05	1.5581329e-08	2.9039403e-07	2.9158108e-07	2.2158411e-08	-2.8492852e-12	9.8396387e-14
6628	3.8648459e+00	4.3703622e-01	5.0491158e-01	5.0000000e-01	9.9936687e-01	0.0000000e+00	0.0000000e+00	-3.5578995e-02	-8.5326338e-02	-2.1795977e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.5030591e-01	9.2693227e-05	1.5562239e-08	2.9049375e-07	2.9165821e-07	2.2206020e-08	-6.9714241e-14	3.7088988e-13
6629	3.8656535e+00	4.3696757e-01	5.0490984e-01	5.0000000e-01	9.9936473e-01	0.0000000e+00	0.0000000e+00	-3.5638877e-02	-8.5376539e-02	-2.1655398e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4903913e-01	9.2699029e-05	1.5544675e-08	2.9058254e-07	2.9173081e-07	2.2240885e-08	1.8144553e-13	9.5268283e-14
6630	3.8664575e+00	4.3689910e-01	5.0490812e-01	5.0000000e-01	9.9936262e-01	0.0000000e+00	0.0000000e+00	-3.5698162e-02	-8.5423940e-02	-2.1470733e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4801392e-01	9.2707106e-05	1.5527879e-08	2.9064477e-07	2.9177445e-07	2.2267107e-08	2.2264769e-13	6.0553016e-14
6631	3.8672591e+00	4.3683080e-01	5.0490641e-01	5.0000000e-01	9.9936052e-01	0.0000000e+00	0.0000000e+00	-3.5756841e-02	-8.5471639e-02	-2.1339855e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4695478e-01	9.2703133e-05	1.5507283e-08	2.9069285e-07	2.9180630e-07	2.2291179e-08	3.1874647e-12	-1.4166770e-13
6632	3.8680582e+00	4.3676265e-01	5.0490473e-01	5.0000000e-01	9.9935845e-01	0.0000000e+00	0.0000000e+00	-3.5814726e-02	-8.5521318e-02	-2.1091450e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4538727e-01	9.2694528e-05	1.5486184e-08	2.9064909e-07	2.9174027e-07	2.2333781e-08	1.8376891e-12	1.2787384e-13
6633	3.8688550e+00	4.3669472e-01	5.0490307e-01	5.0000000e-01	9.9935640e-01	0.0000000e+00	0.0000000e+00	-3.5871844e-02	-8.5572155e-02	-2.0906818e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4398696e-01	9.2696946e-05	1.5470547e-08	2.9067768e-07	2.9175036e-07	2.2374346e-08	-1.2768961e-13	-4.7218318e-14
6634	3.8696489e+00	4.3662692e-01	5.0490142e-01	5.0000000e-01	9.9935437e-01	0.0000000e+00	0.0000000e+00	-3.5928436e-02	-8.5617356e-02	-2.0870852e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4301041e-01	9.2698201e-05	1.5451442e-08	2.9077743e-07	2.9183288e-07	2.2401741e-08	-2.7250746e-12	1.4716567e-13
6635	3.8704409e+00	4.3655931e-01	5.0489977e-01	5.0000000e-01	9.9935235e-01	0.0000000e+00	0.0000000e+00	-3.5984442e-02	-8.5662223e-02	-2.0826365e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4201676e-01	9.2699601e-05	1.5433190e-08	2.9087612e-07	2.9191402e-07	2.2430223e-08	-2.9898418e-13	1.6533950e-13
6636	3.8712301e+00	4.3649190e-01	5.0489815e-01	5.0000000e-01	9.9935036e-01	0.0000000e+00	0.0000000e+00	-3.6039752e-02	-8.5708240e-02	-2.0639673e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.4074656e-01	9.2706026e-05	1.5416255e-08	2.9092834e-07	2.9194654e-07	2.2460407e-08	3.4979256e-13	1.5188318e-13
6637	3.8720166e+00	4.3642463e-01	5.0489655e-01	5.0000000e-01	9.9934839e-01	0.0000000e+00	0.0000000e+00	-3.6094374e-02	-8.5756952e-02	-2.0421297e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3936080e-01	9.2702534e-05	1.5399584e-08	2.9092754e-07	2.9192706e-07	2.2496854e-08	-2.0920814e-12	3.8110372e-14
6638	3.8728010e+00	4.3635753e-01	5.0489497e-01	5.0000000e-01	9.9934643e-01	0.0000000e+00	0.0000000e+00	-3.6148376e-02	-8.5802764e-02	-2.0176599e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3818481e-01	9.2695688e-05	1.5381484e-08	2.9089550e-07	2.9187523e-07	2.2525924e-08	5.7687577e-13	-1.8849129e-13
6639	3.8735831e+00	4.3629059e-01	5.0489341e-01	5.0000000e-01	9.9934450e-01	0.0000000e+00	0.0000000e+00	-3.6201791e-02	-8.5846547e-02	-2.0067810e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3709204e-01	9.2693032e-05	1.5362293e-08	2.9095970e-07	2.9192484e-07	2.2547954e-08	6.8717065e-13	3.8456653e-14
6640	3.8743628e+00	4.3622383e-01	5.0489186e-01	5.0000000e-01	9.9934259e-01	0.0000000e+00	0.0000000e+00	-3.6254521e-02	-8.5891751e-02	-1.9925581e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3577058e-01	9.2700420e-05	1.5345827e-08	2.9102621e-07	2.9197576e-07	2.2581270e-08	1.5094674e-12	-9.7049565e-14
6641	3.8751401e+00	4.3615723e-01	5.0489033e-01	5.0000000e-01	9.9934070e-01	0.0000000e+00	0.0000000e+00	-3.6306586e-02	-8.5936984e-02	-1.9767854e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3446945e-01	9.2697895e-05	1.5327603e-08	2.9105853e-07	2.9199262e-07	2.2609486e-08	-1.0067088e-12	3.0382915e-13
6642	3.8759150e+00	4.3609080e-01	5.0488880e-01	5.0000000e-01	9.9933883e-01	0.0000000e+00	0.0000000e+00	-3.6358114e-02	-8.5981213e-02	-1.9692532e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3347209e-01	9.2699062e-05	1.5312077e-08	2.9112920e-07	2.9204615e-07	2.2642259e-08	-2.8394479e-12	2.3293752e-13
6643	3.8766876e+00	4.3602455e-01	5.0488729e-01	5.0000000e-01	9.9933697e-01	0.0000000e+00	0.0000000e+00	-3.6409066e-02	-8.6025243e-02	-1.9604201e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3241396e-01	9.2690903e-05	1.5294923e-08	2.9117824e-07	2.9208062e-07	2.2663620e-08	2.1710368e-13	3.3467663e-13
6644	3.8774577e+00	4.3595850e-01	5.0488580e-01	5.0000000e-01	9.9933514e-01	0.0000000e+00	0.0000000e+00	-3.6459319e-02	-8.6069507e-02	-1.9409305e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.3103688e-01	9.2690505e-05	1.5278936e-08	2.9119572e-07	2.9207962e-07	2.2698604e-08	2.4028412e-13	-2.2544148e-14
6645	3.8782252e+00	4.3589262e-01	5.0488434e-01	5.0000000e-01	9.9933333e-01	0.0000000e+00	0.0000000e+00	-3.6508825e-02	-8.6113999e-02	-1.9178565e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2951809e-01	9.2682927e-05	1.5261575e-08	2.9119238e-07	2.9206013e-07	2.2723758e-08	9.0644764e-13	8.0336456e-14
6646	3.8789902e+00	4.3582691e-01	5.0488289e-01	5.0000000e-01	9.9933154e-01	0.0000000e+00	0.0000000e+00	-3.6557761e-02	-8.6155169e-02	-1.9005367e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2841005e-01	9.2686179e-05	1.5247046e-08	2.9124246e-07	2.9209513e-07	2.2743523e-08	1.3702625e-12	-4.6370155e-14
6647	3.8797529e+00	4.3576137e-01	5.0488145e-01	5.0000000e-01	9.9932977e-01	0.0000000e+00	0.0000000e+00	-3.6606140e-02	-8.6195868e-02	-1.8927626e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2734575e-01	9.2699129e-05	1.5234425e-08	2.9138874e-07	2.9222735e-07	2.2762769e-08	1.5840699e-12	2.6283600e-13
6648	3.8805132e+00	4.3569604e-01	5.0488003e-01	5.0000000e-01	9.9932802e-01	0.0000000e+00	0.0000000e+00	-3.6653882e-02	-8.6238313e-02	-1.8748378e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2612281e-01	9.2695345e-05	1.5216551e-08	2.9140088e-07	2.9222224e-07	2.2796547e-08	1.2397077e-12	-6.8499861e-14
6649	3.8812708e+00	4.3563091e-01	5.0487862e-01	5.0000000e-01	9.9932629e-01	0.0000000e+00	0.0000000e+00	-3.6701017e-02	-8.6280073e-02	-1.8650854e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2495994e-01	9.2703283e-05	1.5204627e-08	2.9151165e-07	2.9231970e-07	2.2815841e-08	-2.3320075e-12	1.3834247e-13
6650	3.8820257e+00	4.3556604e-01	5.0487723e-01	5.0000000e-01	9.9932458e-01	0.0000000e+00	0.0000000e+00	-3.6747504e-02	-8.6321568e-02	-1.8509206e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2381382e-01	9.2705397e-05	1.5188695e-08	2.9155987e-07	2.9235148e-07	2.2845156e-08	1.1759524e-12	-5.3042167e-14
6651	3.8827771e+00	4.3550137e-01	5.0487586e-01	5.0000000e-01	9.9932289e-01	0.0000000e+00	0.0000000e+00	-3.6793370e-02	-8.6363458e-02	-1.8349862e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2257852e-01	9.2700951e-05	1.5172242e-08	2.9158730e-07	2.9236547e-07	2.2864066e-08	-2.5621913e-13	4.8074689e-13
6652	3.8835260e+00	4.3543689e-01	5.0487450e-01	5.0000000e-01	9.9932123e-01	0.0000000e+00	0.0000000e+00	-3.6838676e-02	-8.6402907e-02	-1.8231779e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2150730e-01	9.2700287e-05	1.5157477e-08	2.9163727e-07	2.9239967e-07	2.2883155e-08	-8.0581142e-13	5.4227992e-13
6653	3.8842722e+00	4.3537261e-01	5.0487315e-01	5.0000000e-01	9.9931958e-01	0.0000000e+00	0.0000000e+00	-3.6883325e-02	-8.6444308e-02	-1.8031977e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.2016868e-01	9.2683607e-05	1.5138745e-08	2.9160202e-07	2.9234863e-07	2.2907823e-08	2.4912347e-12	-2.5661389e-13
6654	3.8850158e+00	4.3530852e-01	5.0487184e-01	5.0000000e-01	9.9931795e-01	0.0000000e+00	0.0000000e+00	-3.6927323e-02	-8.6485649e-02	-1.7792773e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1882153e-01	9.2685672e-05	1.5124807e-08	2.9161108e-07	2.9234244e-07	2.2937599e-08	-9.0128492e-13	3.7901328e-13
6655	3.8857569e+00	4.3524453e-01	5.0487053e-01	5.0000000e-01	9.9931635e-01	0.0000000e+00	0.0000000e+00	-3.6970821e-02	-8.6524852e-02	-1.7640167e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1771020e-01	9.2691965e-05	1.5113264e-08	2.9167138e-07	2.9238875e-07	2.2960196e-08	-8.2335913e-13	-2.9109109e-14
6656	3.8864965e+00	4.3518073e-01	5.0486924e-01	5.0000000e-01	9.9931476e-01	0.0000000e+00	0.0000000e+00	-3.7013764e-02	-8.6563820e-02	-1.7560121e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1661425e-01	9.2703237e-05	1.5101960e-08	2.9178733e-07	2.9249149e-07	2.2985953e-08	-3.2427444e-12	-8.5544873e-14
6657	3.8872335e+00	4.3511714e-01	5.0486796e-01	5.0000000e-01	9.9931319e-01	0.0000000e+00	0.0000000e+00	-3.7056076e-02	-8.6605502e-02	-1.7345452e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1532606e-01	9.2709383e-05	1.5089647e-08	2.9180253e-07	2.9249409e-07	2.3017553e-08	-7.4065635e-13	-7.4576503e-14
6658	3.8879678e+00	4.3505372e-01	5.0486670e-01	5.0000000e-01	9.9931164e-01	0.0000000e+00	0.0000000e+00	-3.7097781e-02	-8.6643084e-02	-1.7237267e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1403959e-01	9.2705481e-05	1.5073531e-08	2.9185600e-07	2.9253327e-07	2.3040689e-08	-6.8093583e-13	4.0671603e-14
6659	3.8886997e+00	4.3499045e-01	5.0486545e-01	5.0000000e-01	9.9931011e-01	0.0000000e+00	0.0000000e+00	-3.7138997e-02	-8.6679253e-02	-1.7094811e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1300927e-01	9.2700799e-05	1.5057624e-08	2.9188626e-07	2.9254999e-07	2.3059514e-08	-1.3310525e-12	4.9210286e-13
6660	3.8894296e+00	4.3492731e-01	5.0486422e-01	5.0000000e-01	9.9930860e-01	0.0000000e+00	0.0000000e+00	-3.7179660e-02	-8.6716148e-02	-1.6927872e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1176569e-01	9.2695360e-05	1.5042322e-08	2.9189809e-07	2.9254595e-07	2.3080934e-08	6.6632003e-13	3.2311402e-13
6661	3.8901578e+00	4.3486436e-01	5.0486301e-01	5.0000000e-01	9.9930711e-01	0.0000000e+00	0.0000000e+00	-3.7219621e-02	-8.6755558e-02	-1.6675151e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.1022340e-01	9.2684488e-05	1.5025144e-08	2.9183326e-07	2.9246382e-07	2.3116576e-08	1.0685298e-12	5.4193786e-14
6662	3.8908833e+00	4.3480154e-01	5.0486182e-01	5.0000000e-01	9.9930564e-01	0.0000000e+00	0.0000000e+00	-3.7259002e-02	-8.6793370e-02	-1.6446604e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0888894e-01	9.2686390e-05	1.5012479e-08	2.9182986e-07	2.9244554e-07	2.3146297e-08	1.3178222e-12	-4.3051532e-14
6663	3.8916072e+00	4.3473887e-01	5.0486065e-01	5.0000000e-01	9.9930419e-01	0.0000000e+00	0.0000000e+00	-3.7297894e-02	-8.6828616e-02	-1.6275303e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0784674e-01	9.2684995e-05	1.4998443e-08	2.9184790e-07	2.9245101e-07	2.3166698e-08	1.1343145e-12	-3.5814485e-13
6664	3.8923289e+00	4.3467638e-01	5.0485949e-01	5.0000000e-01	9.9930276e-01	0.0000000e+00	0.0000000e+00	-3.7336190e-02	-8.6864848e-02	-1.6124223e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0654048e-01	9.2693262e-05	1.4987035e-08	2.9190853e-07	2.9249802e-07	2.3194453e-08	1.4649622e-12	-2.3556054e-13
6665	3.8930483e+00	4.3461406e-01	5.0485834e-01	5.0000000e-01	9.9930135e-01	0.0000000e+00	0.0000000e+00	-3.7373949e-02	-8.6900911e-02	-1.5951645e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0538462e-01	9.2695450e-05	1.4976147e-08	2.9195135e-07	2.9253025e-07	2.3211046e-08	1.6763970e-13	2.7106472e-13
6666	3.8937654e+00	4.3455184e-01	5.0485721e-01	5.0000000e-01	9.9929996e-01	0.0000000e+00	0.0000000e+00	-3.7411170e-02	-8.6937169e-02	-1.5779903e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0408998e-01	9.2693981e-05	1.4963109e-08	2.9197342e-07	2.9253863e-07	2.3239532e-08	-1.4986753e-13	-2.1895004e-14
6667	3.8944811e+00	4.3448980e-01	5.0485610e-01	5.0000000e-01	9.9929859e-01	0.0000000e+00	0.0000000e+00	-3.7447767e-02	-8.6971388e-02	-1.5575796e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0266800e-01	9.2685333e-05	1.4945808e-08	2.9193939e-07	2.9248819e-07	2.3262533e-08	1.1709014e-12	8.3701152e-15
6668	3.8951945e+00	4.3442792e-01	5.0485500e-01	5.0000000e-01	9.9929723e-01	0.0000000e+00	0.0000000e+00	-3.7483930e-02	-8.7003695e-02	-1.5459312e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0176392e-01	9.2682281e-05	1.4933241e-08	2.9198858e-07	2.9252480e-07	2.3276282e-08	-5.7350030e-14	-2.8499746e-13
6669	3.8959057e+00	4.3436621e-01	5.0485391e-01	5.0000000e-01	9.9929589e-01	0.0000000e+00	0.0000000e+00	-3.7519657e-02	-8.7034574e-02	-1.5402031e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-1.0085472e-01	9.2696141e-05	1.4923668e-08	2.9213417e-07	2.9265978e-07	2.3288003e-08	1.4143136e-12	-3.0979125e-13
6670	3.8966147e+00	4.3430467e-01	5.0485283e-01	5.0000000e-01	9.9929457e-01	0.0000000e+00	0.0000000e+00	-3.7554862e-02	-8.7066971e-02	-1.5294524e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.9687048e-02	9.2691772e-05	1.4908378e-08	2.9217155e-07	2.9268413e-07	2.3307960e-08	1.2205961e-13	-5.2869831e-14
6671	3.8973215e+00	4.3424337e-01	5.0485177e-01	5.0000000e-01	9.9929326e-01	0.0000000e+00	0.0000000e+00	-3.7589515e-02	-8.7101709e-02	-1.5091154e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.8540463e-02	9.2697118e-05	1.4900259e-08	2.9221320e-07	2.9271565e-07	2.3327538e-08	-1.8655039e-12	4.2026196e-13
6672	3.8980253e+00	4.3418226e-01	5.0485072e-01	5.0000000e-01	9.9929198e-01	0.0000000e+00	0.0000000e+00	-3.7623577e-02	-8.7136821e-02	-1.4895052e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.7207057e-02	9.2702409e-05	1.4891457e-08	2.9224972e-07	2.9273987e-07	2.3353488e-08	-8.7194635e-13	3.1462113e-13
6673	3.8987267e+00	4.3412130e-01	5.0484969e-01	5.0000000e-01	9.9929072e-01	0.0000000e+00	0.0000000e+00	-3.7657193e-02	-8.7168905e-02	-1.4777085e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.6208529e-02	9.2702378e-05	1.4880920e-08	2.9231469e-07	2.9279602e-07	2.3364138e-08	-3.0428111e-14	4.6111471e-13
6674	3.8994260e+00	4.3406048e-01	5.0484866e-01	5.0000000e-01	9.9928947e-01	0.0000000e+00	0.0000000e+00	-3.7690373e-02	-8.7200948e-02	-1.4686104e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.5218492e-02	9.2697746e-05	1.4870979e-08	2.9237358e-07	2.9284497e-07	2.3374764e-08	7.7711353e-13	7.9143396e-14
6675	3.9001234e+00	4.3399979e-01	5.0484766e-01	5.0000000e-01	9.9928824e-01	0.0000000e+00	0.0000000e+00	-3.7722908e-02	-8.7237736e-02	-1.4472230e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.3590999e-02	9.2686788e-05	1.4858037e-08	2.9234039e-07	2.9280074e-07	2.3402002e-08	4.2528677e-14	-2.3394116e-13
6676	3.9008191e+00	4.3393926e-01	5.0484667e-01	5.0000000e-01	9.9928703e-01	0.0000000e+00	0.0000000e+00	-3.7754974e-02	-8.7268430e-02	-1.4262810e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.2537880e-02	9.2688181e-05	1.4847666e-08	2.9236125e-07	2.9281087e-07	2.3412018e-08	7.5745867e-13	2.8984508e-13
6677	3.9015127e+00	4.3387894e-01	5.0484569e-01	5.0000000e-01	9.9928583e-01	0.0000000e+00	0.0000000e+00	-3.7786590e-02	-8.7297914e-02	-1.4168744e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.1572243e-02	9.2696877e-05	1.4838929e-08	2.9246329e-07	2.9290249e-07	2.3425353e-08	-1.1232188e-12	7.7356300e-14
6678	3.9022037e+00	4.3381879e-01	5.0484473e-01	5.0000000e-01	9.9928466e-01	0.0000000e+00	0.0000000e+00	-3.7817656e-02	-8.7327720e-02	-1.3943899e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-9.0271610e-02	9.2696603e-05	1.4826914e-08	2.9246688e-07	2.9289456e-07	2.3437598e-08	-1.3302474e-12	8.6959239e-14
6679	3.9028925e+00	4.3375878e-01	5.0484378e-01	5.0000000e-01	9.9928350e-01	0.0000000e+00	0.0000000e+00	-3.7848283e-02	-8.7357557e-02	-1.3772909e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.9224487e-02	9.2691358e-05	1.4816337e-08	2.9249204e-07	2.9291210e-07	2.3442655e-08	-1.5779497e-12	-1.0369859e-13
6680	3.9035795e+00	4.3369895e-01	5.0484286e-01	5.0000000e-01	9.9928236e-01	0.0000000e+00	0.0000000e+00	-3.7878344e-02	-8.7390069e-02	-1.3545372e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.7878858e-02	9.2688767e-05	1.4805118e-08	2.9247158e-07	2.9288099e-07	2.3468729e-08	1.4936540e-12	-1.5980439e-13
6681	3.9042641e+00	4.3363927e-01	5.0484194e-01	5.0000000e-01	9.9928124e-01	0.0000000e+00	0.0000000e+00	-3.7907932e-02	-8.7419356e-02	-1.3379743e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.6742418e-02	9.2698651e-05	1.4798445e-08	2.9254866e-07	2.9295054e-07	2.3475411e-08	2.8099845e-13	2.1841139e-13
6682	3.9049468e+00	4.3357975e-01	5.0484104e-01	5.0000000e-01	9.9928013e-01	0.0000000e+00	0.0000000e+00	-3.7937103e-02	-8.7447736e-02	-1.3246978e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.5780818e-02	9.2705742e-05	1.4790896e-08	2.9261574e-07	2.9300685e-07	2.3494759e-08	-6.8193170e-13	3.7719538e-13
6683	3.9056274e+00	4.3352037e-01	5.0484016e-01	5.0000000e-01	9.9927904e-01	0.0000000e+00	0.0000000e+00	-3.7965791e-02	-8.7478182e-02	-1.3031357e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.4588269e-02	9.2703349e-05	1.4784328e-08	2.9262838e-07	2.9301314e-07	2.3494964e-08	-1.3253747e-12	3.3630814e-13
6684	3.9063062e+00	4.3346112e-01	5.0483928e-01	5.0000000e-01	9.9927797e-01	0.0000000e+00	0.0000000e+00	-3.7993966e-02	-8.7508971e-02	-1.2914655e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.3289849e-02	9.2695325e-05	1.4772132e-08	2.9263898e-07	2.9301208e-07	2.3522359e-08	-9.1052358e-13	5.7633973e-13
6685	3.9069832e+00	4.3340202e-01	5.0483842e-01	5.0000000e-01	9.9927691e-01	0.0000000e+00	0.0000000e+00	-3.8021709e-02	-8.7537497e-02	-1.2805615e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.2248450e-02	9.2685407e-05	1.4760929e-08	2.9266520e-07	2.9302909e-07	2.3532987e-08	-1.9611401e-12	3.0932867e-13
6686	3.9076583e+00	4.3334310e-01	5.0483756e-01	5.0000000e-01	9.9927587e-01	0.0000000e+00	0.0000000e+00	-3.8049006e-02	-8.7564074e-02	-1.2737311e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-8.1189839e-02	9.2684418e-05	1.4750651e-08	2.9275655e-07	2.9311236e-07	2.3538256e-08	8.9339057e-13	-2.3064342e-13
6687	3.9083313e+00	4.3328433e-01	5.0483672e-01	5.0000000e-01	9.9927485e-01	0.0000000e+00	0.0000000e+00	-3.8075800e-02	-8.7592863e-02	-1.2505133e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-7.9925792e-02	9.2682742e-05	1.4740561e-08	2.9274084e-07	2.9308610e-07	2.3558906e-08	1.6441565e-12	4.3122486e-13
6688	3.9090022e+00	4.3322569e-01	5.0483590e-01	5.0000000e-01	9.9927385e-01	0.0000000e+00	0.0000000e+00	-3.8102130e-02	-8.7620346e-02	-1.2326257e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-7.8746771e-02	9.2683101e-05	1.4730589e-08	2.9276305e-07	2.9309783e-07	2.3576053e-08	-2.0172786e-13	-1.5088940e-14
6689	3.9096714e+00	4.3316718e-01	5.0483508e-01	5.0000000e-01	9.9927286e-01	0.0000000e+00	0.0000000e+00	-3.8127997e-02	-8.7647629e-02	-1.2157875e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-7.7547648e-02	9.2684034e-05	1.4720634e-08	2.9279119e-07	2.9311823e-07	2.3589404e-08	-8.0775596e-14	-5.3459002e-13
6690	3.9103390e+00	4.3310882e-01	5.0483429e-01	5.0000000e-01	9.9927190e-01	0.0000000e+00	0.0000000e+00	-3.8153369e-02	-8.7675533e-02	-1.1901557e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-7.6289213e-02	9.2692864e-05	1.4714304e-08	2.9280442e-07	2.9312229e-07	2.3608724e-08	4.8247787e-14	4.8962794e-14
6691	3.9110047e+00	4.3305060e-01	5.0483352e-01	5.0000000e-01	9.9927094e-01	0.0000000e+00	0.0000000e+00	-3.8178263e-02	-8.7702984e-02	-1.1682723e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-7.5054426e-02	9.2691272e-05	1.4705602e-08	2.9279787e-07	2.9310560e-07	2.3625044e-08	-9.3428706e-13	7.8688430e-13
6692	3.9116685e+00	4.3299255e-01	5.0483275e-01	5.0000000e-01	9.9927001e-01	0.0000000e+00	0.0000000e+00	-3.8202701e-02	-8.7730246e-02	-1.1530640e-03	0.0000000e+00	0.0000000e+00	0.0000000e+00	-7.3916425e-02	9.2692563e-05	1.4699254e-08	2.9284051e-07	2.9314249e-07	2.3634714e-08	-1.0870075e-12	6.1511211e-13
